0_yr_mean_ai,1_yr_mean_ai,2_yr_mean_ai,3_yr_mean_ai,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
0.9111306667327881,0.6804859042167664,1.1088980436325073,1.0931895971298218,61,1000,Seeding (primary),2007,Y,662,WRI,3670
0.9111306667327881,0.6804859042167664,1.1088980436325073,1.0931895971298218,62,1001,Seeding (primary),2007,Y,663,WRI,3522
0.9207754440796682,0.6775876574027232,1.126826069293878,1.1105712774472358,63,1002,Seeding (primary),2008,Y,664,WRI,3671
0.8891780049570145,0.6548438572114513,1.0596150909700701,1.0543402298804252,64,1003,Seeding (primary),2007,Y,665,WRI,3523
0.178105391561985,0.13996243725220361,0.2575009266535441,0.19370504220326742,65,1005,Harrow; Seeding (primary),2008,N,666,WRI,3313
0.6040549516100105,0.45206179386772133,0.6668101524112683,0.6605193080540043,66,1008,Greenstripping; Seeding (primary),2008,Y,667,WRI,"3510, 3644"
0.6349160075187683,0.44466671347618103,0.6550993323326111,0.6477658748626709,67,1009,Seeding (primary),2007,Y,668,WRI,3645
0.4621975442738209,0.34445646182425976,0.5899772898664754,0.530210353448553,68,1010,Seeding (primary),2008,Y,669,WRI,"3352, 3716"
0.5892084481034958,0.4099818487678254,0.5933722924334661,0.6245092728308269,69,1011,Seeding (primary),2007,Y,670,WRI,3563
0.6096316106983872,0.43150327081888745,0.6274890814974009,0.653140227977044,70,1012,Seeding (primary),2007,Y,671,WRI,3353
0.5225770500573245,0.37667603294054663,0.5576838029153418,0.5885491578867941,71,1013,Seeding (primary),2008,Y,672,WRI,3414
0.6702571511268616,0.6342341899871826,1.3119257688522339,0.8070834279060364,72,1014,Seeding (primary),2008,N,673,WRI,3951
0.8444056747576356,0.5921005364844986,0.9091258329359274,0.9760696851146675,73,1016,Seeding (primary),2008,Y,674,WRI,3646
0.7182985114621686,0.5629457997846175,0.9245028640772844,0.7056945943617605,74,1017,Harrow; Seeding (primary),2008,Y,675,WRI,4265
0.7928944230079651,0.5900595784187317,1.0034353733062744,0.7655678391456604,75,1018,Harrow; Seeding (primary),2008,Y,676,WRI,4249
1.2355027198791504,0.6725157499313354,1.2535784244537354,1.137007236480713,76,1019,Seeding (primary),2008,Y,677,WRI,3515
0.5092557852513322,0.28248462373408195,0.4770473347646053,0.42405905762565466,77,1020,Seeding (primary); Harrow,2007,N,678,WRI,"3516, 3663"
0.5368236862883276,0.45087394483235416,0.9377704724973561,0.4134793877601624,78,1023,Seeding (primary),2008,N,679,WRI,3647
0.8284021615982056,0.5063347220420837,1.4621913433074951,0.6960723996162415,79,1024,Anchor chain; Seeding (primary),2008,Y,680,WRI,"3651, 3652, 3653"
0.8634992153406376,0.5272172721234718,1.4653163999174543,0.7205020437300726,80,1025,Anchor chain; Seeding (primary),2008,Y,681,WRI,"3654, 3655, 3656"
0.834841294026156,0.5101659697130186,1.4627646864007373,0.7005544200949712,81,1026,Seeding (primary); Anchor chain,2008,Y,682,WRI,"3657, 3658, 3659"
0.49003208950235927,0.36911907694427365,0.6452877073444228,0.5545086375296177,82,1027,Anchor chain; Seeding (primary),2008,Y,683,WRI,3512
0.7319249510765076,0.672818124294281,1.2382515668869019,0.8869649767875671,83,1033,Seeding (primary),2007,Y,684,WRI,3649
0.7283928084561204,0.6387758269084718,0.9872248811045966,0.7368958620574528,84,1034,Anchor chain; Seeding (primary),2008,Y,685,WRI,"3317, 3511, 3650"
0.6701096170316866,0.6391904703000695,1.0603876676016706,0.7665500757170886,85,1035,Seeding (primary),2007,Y,686,WRI,3648
0.40145617723464966,0.3046545386314392,0.5323927402496338,0.33232417702674866,86,1044,Seeding (primary),2007,N,687,WRI,3675
0.4647255539894104,0.4611409306526184,0.6798397898674011,0.4293220639228821,87,1045,Disc; Seeding (primary),2007,N,688,WRI,3527
3.1540637016296387,2.9370784759521484,4.283202171325684,3.8626515865325928,88,1047,Harrow; Seeding (primary),2007,N,689,WRI,3678
0.59949791431427,0.5002950429916382,0.7966318726539612,0.714148998260498,89,1048,Harrow; Seeding (primary),2007,N,690,WRI,3530
1.1759257569811703,0.9511163557082222,1.5204882341272692,1.4509435845356364,90,1049,Vegetation removal / hand crew; Bullhog; Seeding (primary); Forestry practices,2009,N,691,WRI,"3429, 3432, 3801"
0.5683306251400491,0.4268484890403766,0.7726717895601165,0.7750885632468276,91,1051,Vegetation removal / hand crew; Seeding (primary),2009,N,692,WRI,3164
0.9842258300568231,0.6387800691054041,1.6959748804774073,0.6733563075360566,92,1052,Seeding (primary),2008,N,693,WRI,3528
0.9776958856689797,0.6604831165142273,1.2326316364695518,1.2131524862868064,93,1053,Seeding (primary),2008,Y,694,WRI,3633
0.7928906373189991,0.6240833931028527,1.17036964774767,1.063105857075849,94,1054,Anchor chain; Seeding (primary),2007,Y,695,WRI,"3508, 3635"
0.6112856158864832,0.443940352404786,0.6313739488615054,0.6514768572611229,95,1057,Seeding (primary),2008,Y,696,WRI,3514
0.8702670013318298,0.8417268796045272,1.32924928235226,1.1857982229013913,96,1058,Seeding (primary),2008,N,697,WRI,3679
0.8468106492280055,0.6100358606590482,0.9350467805765974,1.046093139123977,97,1059,Anchor chain; Seeding (secondary/shrub); Seeding (primary),2008,N,698,WRI,"3171, 3172"
1.152406538710182,0.6093019400359181,1.1051684909887276,0.9529828961494038,98,1061,Harrow; Vegetation removal / hand crew,2009,N,699,WRI,"3134, 3135"
0.549785900524944,0.43164125232563233,0.8903837291833857,0.7650558351713032,99,1062,Harrow; Seeding (primary); Seeding (secondary/shrub); Disc,2009,N,700,WRI,"3948, 4114, 4115, 4291"
